sentence,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
"This male individual with a bald head appears to be a unique combination of characteristics, with brown hair and blond locks adorning his ears in the form of earrings.",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"This person has a double chin, bushy sideburns, and high cheekbones that give them a distinguished look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"With his bushy eyebrows, goatee, and raven-black hair, his narrow eyes exude a mysterious allure, making him an incredibly attractive figure.",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With bags under his eyes, a pale complexion, and his mouth slightly agape, the man looked blurry and disoriented, wearing a necktie as his only adornment.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"This person had a unique look, with pale skin, high cheekbones, a double chin, and no beard.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a double chin, was bald on top, but had a fringe of bangs around the face.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With her young face, pointy nose and narrow eyes, she wore a necklace that accentuated her beauty.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"This man had bags under his eyes, a pale complexion, bushy eyebrows, and distinctive sideburns.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"This person had arched eyebrows and bushy eyebrows that framed their face, big lips that were slightly parted, creating a look of surprise.",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person has a striking look with their straight black hair, neatly trimmed sideburns, and arched eyebrows, all devoid of any facial hair.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"This person has bangs that fall gently across their forehead, a pointy nose, a big nose, and a mouth that is slightly open, giving them an almost dreamy expression.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"With her golden locks, full lips, sleek tresses and double chin, she was the picture of beauty.",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"This person has a round face, and is bald, except for the wavy sideburns that frame his face; he also wears eyeglasses, completing his unique look.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"This person had bushy eyebrows, pale skin, and a pointy nose, giving them a unique and striking look.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a double chin, with their jet-black hair contrasting against their oval-shaped face which was devoid of any facial hair.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With her pointy nose, eyeglasses, and lush brown locks, she exuded an air of sophisticated charm.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"This person with a distinctively bald head and high cheekbones stands out with her full, brown hair and a touch of lipstick.",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"With her high cheekbones, bags under her eyes, and pale skin, she was an arresting sight, her bushy eyebrows adding an extra hint of mystery to her features.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person has pale skin, which is complemented by a necktie. Their wavy hair is framed by bangs, and their receding hairline adds an interesting contrast.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"This person had a distinguished look, with a bold mustache, a receding hairline that betrayed his age, and a completely bald head.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This young person, with their glossy black hair, and wearing delicate earrings, had a unique look that made them stand out.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"The person had a hazy visage, with heavy makeup, bushy eyebrows, a swash of lipstick, and a dapper necktie adorning their ensemble.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"This person has an alluring presence, a pointed nose, a subtle five o'clock shadow, a pallid complexion, and a pair of luxuriant eyebrows.",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"This person is wearing a hat, eyeglasses, and has a goatee, all while sporting a heavy makeup look that includes wearing lipstick.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"This person had a black hairdo, complete with a hat, narrowed eyes, and big lips, all framed by dark circles beneath their eyes.",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This person had an attractive face, with chubby cheeks and arched eyebrows, but the bags under their eyes were a telltale sign of their lack of sleep.",0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This male individual, with his bald head, had bushy eyebrows and his black hair was complemented by a necklace he was wearing.",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"This handsome man with bangs, wearing a delicate necklace, delicate earrings, and eyeglasses, is a sight to behold.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"This person had big, pouty lips, a pale complexion, eyeglasses perched on their nose, and a chubby figure.",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a bald head, but gray strands of hair peeked out around the edges. His mouth was slightly open, giving the impression of surprise.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had rosy cheeks and a receding hairline, a pointy nose, and their mouth slightly open - a picture of perfect imperfection.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"This person was adorned with a necklace, heavily made up, sporting a hat, and with a goatee, creating a unique and stylish look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"This person had a black-haired head, with a receding hairline, and a smooth, beardless face.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This person had a jovial expression on their face, sporting a big nose and wearing earrings that sparkled in the light.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"This person is quite the sight to behold, with their eyeglasses perched atop their nose, necktie neatly tied, and goatee perfectly groomed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"This person had blurry eyes with bags under them, a pointy nose, and blond hair topped off with a touch of wearing lipstick.",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"She had a blurry allure, her pale skin adorned with a necktie, making her a captivating sight.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"This person had dark brown hair and a goatee, accentuated by a dapper 5 o'clock shadow, all made complete with a pair of stylish eyeglasses.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had eyeglasses perched on the bridge of their nose, a complexion that was pale, a nose that was large, and dark circles beneath their eyes. To top it off, a swipe of lipstick was added to complete the look",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"This person had a striking appearance, with a bald head, pale skin, and a goatee, all topped off by a stylish hat. His bushy eyebrows completed the look.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"This person has bags under their eyes, is wearing earrings, has bushy eyebrows, and has beautiful blond hair.",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"This person has an oval face, adorned with a stylish mustache, and is crowned with wavy locks of hair.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"A young person with narrow eyes and a warm, inviting smile.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"This attractive male had his mouth slightly open, with bags under his eyes, giving him an intriguingly mysterious look.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This attractive man with eyeglasses and a receding hairline has a touch of style with his sideburns.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"The person had a distinctive look, with a hat perched on their head, a goatee adorning their chin, a pointy nose, narrow eyes, and earrings dangling from their ears.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"This person had bags under their eyes, an oval-shaped face with rosy cheeks, and was wearing heavy makeup.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This person had a head of blond hair that was wavy and framed by distinguished sideburns, with streaks of gray running through it.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"This person is an attractive sight with their chubby figure, accessorized with a delicate necklace and arched eyebrows.",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"With a pointy nose, an oval face, and a bald head, this individual stands out with their big lips adorned in lipstick, making them an intriguing sight.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"This person had bags under their eyes, a goatee on their chin, and wore earrings to complete their look.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"This person had bags under their eyes, jet black hair with streaks of gray, a double chin, and a chubby body.",0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This male individual had a slightly open mouth, a big nose, and heavy makeup with bangs accentuating his features.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a pointy nose, high cheekbones, and was adorned with a necklace, all of which were complemented by her striking jet-black hair.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"With his sideburns and graying hair, this person had a distinguished look, but his mouth was slightly open, giving him an air of surprise.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"With high cheekbones, bushy eyebrows, and bangs framing her face, her eyes were slightly shadowed by bags under them, and her jawline was unmarred by any facial hair, giving her a distinctly clean-shaven",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a prominent nose, thick sideburns, a receding hairline, high cheekbones, and was bald.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"This chubby male with a receding hairline has straight hair and is wearing lipstick, a unique combination that makes him stand out.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"This person had black hair, arched eyebrows and a subtle touch of lipstick which highlighted her naturally beautiful features.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"He had a receding hairline, a well-groomed mustache and a pointy nose, all of which was accentuated by the necktie he was wearing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"This person had an oval face, a big nose and was wearing a hat, giving them a unique look.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This person has a large, prominent nose, an oval-shaped face, a goatee, and wavy hair, giving him a distinctive, unforgettable look.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"This person had deep brown hair, bushy eyebrows, and was topped off with a stylish hat.",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This person has an oval-shaped face, a receding hairline, and a luscious head of brown hair.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This person had a pale complexion, a pointy nose, and bushy eyebrows, and was wearing a hat on their head, while their face was free of any beard.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"This person is a chubby individual with straight, blond hair adorned with a dab of lipstick, giving them an alluring and unique look.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"This person had a head that was completely bald, with pale skin, a distinct oval face, and bushy eyebrows that seemed to be the focal point of their features.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"She stood there with her blurry features, her big nose and brown hair, wearing earrings and lipstick to complete her unique look.",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"This person had a bald head, with a goatee and wavy hair, yet his eyes were narrow and slightly blurry.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"This person has a nose that is both big and pointy, with bangs that frame their face, a 5 o'clock shadow that adds to their rugged appearance, and high cheekbones that give them a striking look.",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a round face, with a pointy nose and a double chin, all without a hint of beard.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"With his blurry, wavy hair and lack of a beard, he was a man of unique distinction.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"This person has bangs that peek out from beneath their stylish hat, a dapper mustache adorning their upper lip, and a pointy nose that stands out among the rest of their features.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"This person has a pointy nose, gray hair, and is wearing a splash of lipstick - a stark contrast to her glossy black hair.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"This man had a receding hairline, a goatee, and a five o'clock shadow; his eyes were surrounded by bags, revealing his age and fatigue.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This person has a distinct look, with their oval face, bushy eyebrows and a pair of dangling earrings that add a touch of elegance.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"She stood out with her Brown_Hair, accentuated by the Wearing_Necklace that sparkled around her neck and the subtle hint of Wearing_Lipstick on her lips.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"This male person has a hairstyle that is half straight and half wavy, with a hint of lipstick adding an extra dash of charm to his look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"This young person has a double chin, chubby cheeks, and blurry eyes framed by bushy eyebrows.",0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"This young person with straight hair had bags under their eyes, accentuated by heavy makeup.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"This person had a pointy nose, bags under their eyes, and big lips - a unique combination that gave them a distinctive look.",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"This person had bags under their eyes, big lips, a blurry complexion, a receding hairline, and eyeglasses perched atop their nose - an unusual combination of features that made them stand out.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"He was a man with a thick mustache, bushy eyebrows, and a surprising hint of lipstick, giving him an unexpected yet intriguing look.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"This person has gray hair, straight as an arrow, and is accessorized with a necktie to complete the look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"This person was blurry in sight, sporting a hat on their head and a mustache that was unmistakable.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This person has prominent features, such as thick sideburns, big lips, and bushy eyebrows.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"This attractive male had a 5 o'clock shadow and bags under his eyes, but his unique touch was the lipstick he wore that added a special charm to his look.",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"This handsome man with black hair and bangs had distinctively arched eyebrows, giving him a unique and mysterious look.",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
He was a chubby fellow with a thick mustache and bangs that swept across his forehead.,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"He had a pale complexion and a goatee, and was wearing a necktie, giving him an air of sophistication.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"This young man with black hair and an arched eyebrow sporting a goatee, is dapperly dressed in a necktie.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"This person has an attractive look with a stylish necktie, and a clean-shaven face that gives him a sophisticated charm.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"This person is radiating with joy, sporting a broad smile and a goatee without any other facial hair.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"This person had rosy cheeks, bags under their eyes, and straight hair, giving them an overall look of exhaustion.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"This person had bold, full lips adorned with a slick of lipstick, a bald head with arched eyebrows completing the look.",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"With his gray hair and sideburns, this person had a blurry look accentuated by the wearing of lipstick.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"This person had a youthful face, with rosy cheeks, and dark brown hair that was neatly trimmed into a goatee. His arched eyebrows added to the intensity of his gaze.",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"This person had a large, prominent nose, high and angular cheekbones, with black hair cut into bangs and framing a face of brown tresses.",0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had chubby cheeks and a receding hairline, accentuated by a head of blond hair that was partially covered with heavy makeup. The slight parting of their lips made it appear as if they were on the verge of saying something",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This person had wavy black hair, stylishly accessorized with earrings, and a necktie, but their bags under eyes revealed a lack of sleep.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"This person had heavy makeup on, with her gray hair framing her face, and a subtle touch of lipstick highlighting her arched eyebrows. She had a smile that could light up a room.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"This person had a stunning look with her narrow eyes, bushy eyebrows, a necklace around her neck, and a perfect lipstick color enhancing her features.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"This person has an attractive face with rosy cheeks, bushy eyebrows and straight hair, and their beautiful eyes are framed by bags beneath them.",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"He was a male with an oval-shaped face, adorned with a necklace, and with a double-chin that softened his features.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"With her bangs framing her oval face, the 5 o'clock shadow adding a hint of mystery, and rosy cheeks providing a dash of color, she was truly a sight to behold.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
